"","병원경도","병원위도"
"159",127.020134092273,37.5154151680188
"160",127.0336778869,37.6001562799
"161",127.0613348945,37.4939930739
"162",127.061238888889,37.6530083333333
"163",127.0287559224,37.4986799185
"164",126.891572019703,37.5260658911576
"165",126.918268068589,37.6394630545503
"166",127.041862508196,37.659280668673
"167",127.014072737415,37.4932540145169
"168",126.9061573099,37.5260402685
"169",126.875771989415,37.5281783139269
"170",127.0233928173,37.5188564009
"171",126.894327150563,37.4788896761993
"172",127.110932813983,37.4939057693284
"173",127.077072345287,37.6508446649436
"174",127.030188945997,37.5278736968556
"175",127.033835191864,37.5043603542551
"176",127.0999184774,37.5961111828
"177",127.018798540434,37.6202480441601
"178",127.1275293945,37.5401832373
"179",126.826129632132,37.552405292245
"180",126.942856869335,37.5134568932489
"181",126.952500395993,37.4816736585441
