Name,Address,Longitude,Latitude
고대안암병원,서울특별시 성북구 고려대로 73 (안암동5가),127.0263537,37.5870165
장위뉴타운,서울특별시 성북구 장월로38길 4 (장위동),127.0515499,37.6180026
송파나루역DT,서울특별시 송파구 오금로 142 (송파동),127.1102675,37.5108618
송파헬리오시티,"서울특별시 송파구 송파대로 345 (가락동, 헬리오시티)",127.1072604,37.4976183
잠실시그마타워,서울특별시 송파구 올림픽로 289 (신천동),127.1025391,37.5145775
문정법원로R,서울특별시 송파구 송파대로 201 (문정동),127.1206324,37.4878287
송파개롱역,서울특별시 송파구 오금로 420 (가락동),127.1362955,37.4969986
문정하비오,"서울특별시 송파구 송파대로 111 (문정동, 파크하비오) 204동 104호~107호",127.1232611,37.4805094
문정역,"서울특별시 송파구 송파대로 167 (문정동)테라타워 B동 137호~139호,204호",127.1210395,37.4848354
잠실대교남단R,서울특별시 송파구 송파대로 570 타워 730 1층,127.0991124,37.5157873
송파위례,"서울특별시 송파구 위례광장로 230 (장지동, 위례2차아이파크)",127.1437404,37.4800734
송파방이DT,서울특별시 송파구 오금로 241 (방이동),127.1205022,37.5065501
올림픽평화의문,서울특별시 송파구 위례성대로 38 (방이동) 해태그린피아빌라트,127.1165149,37.5157054
송파아이파크,서울특별시 송파구 법원로 55 (문정동),127.1217526,37.4798850
송파사거리,서울특별시 송파구 송파대로 386 (송파동),127.1103712,37.5022812
석촌서호,서울특별시 송파구 석촌호수로 176 (삼전동),127.0966280,37.5063728
문정로데오,서울특별시 송파구 동남로 141 (가락동),127.1262653,37.4919038
올림픽훼미리,서울특별시 송파구 중대로 68 (문정동),127.1164484,37.4915772
올림픽공원남문,서울특별시 송파구 위례성대로 102 (방이동),127.1231700,37.5133094
방이역,"서울특별시 송파구 마천로 53, 1~2층 (오금동)",127.1266733,37.5085536
석촌호수,서울특별시 송파구 석촌호수로 262 (송파동),127.1052810,37.5094596
잠실푸르지오월드,"서울특별시 송파구 올림픽로35가길 9, 잠실푸르지오월드마크 1층 (신천동)",127.1036580,37.5174066
잠실새내역,서울특별시 송파구 올림픽로 96 (잠실동),127.0812295,37.5114713
잠실역,"서울특별시 송파구 송파대로 562 (신천동, 웰리스타워,삼성웰리스아파트) 1층,2층",127.0995242,37.5153483
갤러리아팰리스,"서울특별시 송파구 올림픽로 212, 갤러리아 팰리스 (잠실동)",127.0939713,37.5111896
아시아선수촌,서울특별시 송파구 백제고분로 69 (잠실동),127.0790500,37.5105300
올림픽아파트,서울특별시 송파구 양재대로 1220 (방이동),127.1332661,37.5153388
가락본동,서울특별시 송파구 송파대로30길 13 (가락동),127.1187969,37.4948903
석촌역,"서울특별시 송파구 백제고분로 358, 1층 (석촌동)",127.1061158,37.5043026
가락시장역,"서울특별시 송파구 중대로 121, 롯데캐슬 파인힐 1층 (가락동)",127.1214157,37.4943645
가든파이브,서울특별시 송파구 충민로 10 (문정동) 가든파이브툴,127.1189685,37.4786598
송파NC,서울특별시 송파구 충민로 66 (문정동) 가든파이브라이프 패션관1층,127.1249617,37.4776148
송파거여역,서울특별시 송파구 오금로 493 (거여동),127.1437006,37.4936609
몽촌토성역,서울특별시 송파구 위례성대로 6 (방이동),127.1131699,37.5168472
송파KT,"서울특별시 송파구 잠실로 209 (신천동), 오피스빌딩 1층 2~4호",127.1063644,37.5138710
송파마천사거리DT,서울특별시 송파구 거마로 78 (마천동),127.1476493,37.4997580
목동파리공원,서울특별시 양천구 목동동로 377 (목동),126.8788616,37.5353221
등촌역,서울특별시 양천구 공항대로 566 (목동) 1층 2층,126.8680891,37.5489293
목동행복한,서울특별시 양천구 목동동로 309 (목동),126.8759727,37.5291902
신정DT,서울특별시 양천구 신월로 341 (신정동),126.8588611,37.5220090
목동역,서울특별시 양천구 목동로 203 (신정동) 1층일부,126.8638157,37.5267086
목동오목로,"서울특별시 양천구 오목로 279 (목동) 102,103,104,105호",126.8684017,37.5259191
목동8단지,서울특별시 양천구 목동서로 299 (신정동),126.8688442,37.5205739
오목교역,서울특별시 양천구 오목로 354 (목동),126.8763976,37.5235668
신월IC DT,서울특별시 양천구 남부순환로 430 (신월동),126.8321501,37.5295080
목동7단지,서울특별시 양천구 목동서로 213 (목동) 세신비젼프라자,126.8706302,37.5280187
목동5단지,"서울특별시 양천구 목동동로 411, 1동 116호(목동, 부영그린타운3차)",126.8822137,37.5367263
목동,서울특별시 양천구 목동서로 67 (목동) 우성에펠타운,126.8785570,37.5363941
현대목동,"서울특별시 양천구 목동동로 257 (목동, 현대하이페리온) 지하2층",126.8744941,37.5269242
목동파라곤,"서울특별시 양천구 목동서로 155, 목동파라곤 1층 (목동)",126.8752425,37.5299683
목동트라팰리스,서울특별시 양천구 오목로 299 (목동),126.8710840,37.5260900
목동10단지,"서울특별시 양천구 목동서로 401 (신정동, 대림아크로빌), 상가A동 101,101-1호",126.8597299,37.5153094
신월동DT,서울특별시 양천구 남부순환로 319 (신월동),126.8270914,37.5382766
타임스퀘어R,서울특별시 영등포구 영중로 15 지하 1층 (영등포동4가),126.9042788,37.5176343
샛강역,서울특별시 영등포구 여의대방로 376 (여의도동),126.9313545,37.5181886
영등포역,서울특별시 영등포구 경인로 870 (영등포동1가),126.9092830,37.5169829
당산대로,서울특별시 영등포구 양평로 22 (당산동6가),126.9039335,37.5331573
여의도IFC몰(L1)R,서울특별시 영등포구 국제금융로 10 (여의도동) 지하1층 178호,126.9253589,37.5245995
여의도KBS R,서울특별시 영등포구 의사당대로 26 (여의도동),126.9181067,37.5265371
여의도화재보험,서울특별시 영등포구 국제금융로6길 38 (여의도동),126.9260068,37.5213869
국회대로,서울특별시 영등포구 국회대로 786 (여의도동),126.9196000,37.5302889
영등포KT,서울특별시 영등포구 영중로 119 (영등포동8가),126.9051656,37.5268606
여의도공원R,서울특별시 영등포구 여의공원로 101 (여의도동),126.9248993,37.5292711
국회의사당역,서울특별시 영등포구 의사당대로 8 (여의도동),126.9169088,37.5278720
선유도역,서울특별시 영등포구 양평로 115 (양평동4가),126.8946105,37.5373153
여의도역R,서울특별시 영등포구 의사당대로 83 (여의도동) 1층,126.9234407,37.5233663
선유동이레빌딩,서울특별시 영등포구 선유동2로 57 (양평제1동) 이레빌딩,126.8968868,37.5338308
동여의도,서울특별시 영등포구 국제금융로 86 (여의도동) 롯데캐슬 아이비,126.9321087,37.5197969
여의도ABL타워,서울특별시 영등포구 의사당대로 147 (여의도동) 알리안츠타워,126.9278415,37.5188146
영등포신길,"서울특별시 영등포구 신길로 137 (신길동) 1,2층",126.9100577,37.5046015
문래역,서울특별시 영등포구 당산로 34 (문래동3가),126.8964938,37.5174632
당산,서울특별시 영등포구 양평로 64 (당산동6가),126.8999717,37.5351430
여의도한양증권,서울특별시 영등포구 국제금융로6길 7 (여의도동) 한양증권,126.9291069,37.5224222
여의도일신,서울특별시 영등포구 은행로 11 (여의도동) 1층 1부,126.9201871,37.5279810
신세계타임스퀘어B2,"서울특별시 영등포구 영중로 9, 신세계타임스퀘어점 리빙관 지하2층 (영등포동4가)",126.9056330,37.5171711
하이테크시티,서울특별시 영등포구 경인로 775 (문래동3가) 에이스하이테크시티,126.8975806,37.5147471
여의도,서울특별시 영등포구 국제금융로2길 28 (여의도동),126.9244858,37.5241028
롯데캐슬여의도,"서울특별시 영등포구 의사당대로 127 (여의도동, 롯데캐슬엠파이어) 1층 104호",126.9265677,37.5204236
문래동,"서울특별시 영등포구 선유로 64, 대창타운빌 1층 (문래동3가)",126.8896971,37.5196346
신세계타임스퀘어1F,"서울특별시 영등포구 영중로 9, 신세계백화점 리빙관 1층 (영등포동4가)",126.9056330,37.5171711
여의도호성,"서울특별시 영등포구 여의대방로65길 24, 호성빌딩 1층 (여의도동)",126.9293053,37.5204440
타임스퀘어B2,"서울특별시 영등포구 영중로 15, 지하2층 (영등포동4가)",126.9042788,37.5176343
영등포본동,서울특별시 영등포구 영등포로 254 (영등포동3가),126.9095981,37.5186836
타임스퀘어2F,서울특별시 영등포구 영중로 15 지상2층 (영등포동4가),126.9042788,37.5176343
여의도의사당,서울특별시 영등포구 국회대로74길 12 (여의도동),126.9210610,37.5300836
여의도IFC(1F),서울특별시 영등포구 국제금융로 10 (여의도동),126.9253589,37.5245995
여의도신한투자증권타워,서울특별시 영등포구 여의대로 70 (여의도동),126.9241972,37.5248417
선유도역 1번출구,서울특별시 영등포구 양평로 128 (양평동5가)양평로 128,126.8936648,37.5382902
영등포시장역,서울특별시 영등포구 영중로 79 (영등포동7가),126.9049060,37.5234736
영등포구청역,서울특별시 영등포구 국회대로 558,126.8961241,37.5277473
서울양평역,"서울특별시 영등포구 선유서로24길 6 (양평동1가, 영등포 중흥 S-CLASS)",126.8861050,37.5235894
영등포시장교차로,서울특별시 영등포구 영중로 45 (영등포동6가),126.9044707,37.5204602
더현대서울(B2)R,서울특별시 영등포구 여의대로 108 (여의도동),126.9271941,37.5266691
당산역사거리,서울특별시 영등포구 양평로 47 (당산동5가),126.9009929,37.5338752
불광역,서울특별시 은평구 통일로 715 (대조동),126.9303002,37.6094203
구파발사거리,서울특별시 은평구 진관3로 21 은평엘크루 101동 105-108호,126.9191948,37.6394555
연신내역사거리,서울특별시 은평구 통일로 842 (불광동),126.9220944,37.6186820
연신내,서울특별시 은평구 통일로 867 (갈현동),126.9199151,37.6202446
구파발역,서울특별시 은평구 진관2로 12,126.9185510,37.6342576
은평구청입구,서울특별시 은평구 은평로 170 (응암동),126.9266658,37.6011010
은평이마트,서울특별시 은평구 은평로 111 (응암동),126.9205287,37.6008422
구산역,서울특별시 은평구 연서로 146 (대조동),126.9177227,37.6118281
수색,서울특별시 은평구 수색로 216 (수색동),126.8999707,37.5798676
녹번역,"서울특별시 은평구 통일로 636 (녹번동) 110,111,112,113,114,115호",126.9353113,37.6035172
진관DT,서울특별시 은평구 연서로 645 (진관동),126.9361598,37.6501783
연합뉴스,서울특별시 종로구 율곡로2길 25 (수송동),126.9804414,37.5744475
혜화역,서울특별시 종로구 대학로12길 4 (동숭동)1~2층,127.0021889,37.5825206
경희궁로,서울특별시 종로구 새문안로3길 15 (당주동),126.9723185,37.5717083
강북삼성병원,서울특별시 종로구 새문안로 29 (평동),126.9677500,37.5684083
종로평창동,서울특별시 종로구 평창12길 3 (평창동),126.9672314,37.6061821
광화문우체국,서울특별시 종로구 종로 6 (서린동),126.9781051,37.5698231
더종로R,서울특별시 종로구 종로 51 (종로2가),126.9836385,37.5707534
독립문역,서울특별시 종로구 송월길 155 경희궁자이 4단지 1층 팰리스애비뉴 4114~4119호,126.9612654,37.5716749
정부서울청사R,서울특별시 종로구 새문안로5가길 28 (적선동),126.9736144,37.5744582
동묘앞역,"서울특별시 종로구 종로 344 (숭인동, 대우디오빌) 101호 일부, 201호 일부",127.0161059,37.5727249
종로구청,서울특별시 종로구 삼봉로 71 (수송동),126.9811142,37.5726674
북촌로,서울특별시 종로구 북촌로4길 23 (계동),126.9864673,37.5794488
종로수송,서울특별시 종로구 종로5길 30 (청진동) 1~3층,126.9807164,37.5716593
새문안로,서울특별시 종로구 새문안로 92 (신문로1가) 광화문오피시아빌딩,126.9749335,37.5697325
안국,서울특별시 종로구 북촌로 5-1 (재동),126.9856570,37.5773808
삼청동,서울특별시 종로구 삼청로 111-1 (삼청동),126.9817558,37.5853638
광화문D타워,서울특별시 종로구 종로3길 17 (청진동) D타워,126.9789694,37.5710184
적선,"서울특별시 종로구 새문안로5길 55, 노스게이트빌딩 1층 (적선동)",126.9739852,37.5751331
인사,서울특별시 종로구 인사동길 14 (인사동),126.9869630,37.5721952
광화문,서울특별시 종로구 세종대로 167 (세종로),126.9763276,37.5712588
성대입구,서울특별시 종로구 창경궁로 235 (명륜3가),126.9983762,37.5829835
스페이스본,서울특별시 종로구 사직로8길 4 (사직동) 광화문 풍림스페이스본,126.9686008,37.5744035
주얼리시티,서울특별시 종로구 종로 183 (인의동) 효성주얼리시티,126.9983200,37.5714470
종각,서울특별시 종로구 종로 64 (종로2가),126.9845563,37.5699645
동숭로아트,서울특별시 종로구 동숭길 110 (동숭동),127.0039130,37.5829955
종로관철,"서울특별시 종로구 종로12길 21, 2층 (관철동)",126.9860066,37.5690846
경복궁역,"서울특별시 종로구 자하문로4길 6, 1층 (통의동)",126.9726447,37.5771917
이마빌딩,서울특별시 종로구 종로1길 42 (수송동),126.9789959,37.5739044
마로니에공원,"서울특별시 종로구 대학로 116, 1-2층 (동숭동)",127.0023622,37.5815610
종로3가,"서울특별시 종로구 종로 113-1, 1-4층 (종로3가)",126.9902296,37.5706002
대학로,"서울특별시 종로구 대학로 57, 홍익대학교 대학로캠퍼스 內 (연건동)",127.0013729,37.5764627
경복궁사거리,"서울특별시 종로구 율곡로 6, B동 101호(중학동, 트윈트리타워)",126.9797454,37.5754403
종로관수,서울특별시 종로구 삼일대로20길 13 (관수동),126.9886874,37.5697634
광화문교보문고,서울특별시 종로구 종로 1 (종로1가),126.9778787,37.5709477
정동,서울특별시 종로구 새문안로 42 (신문로2가),126.9700684,37.5685772
종로플레이스,서울특별시 종로구 창경궁로 120 (인의동),126.9982671,37.5729895
강북삼성병원1층,서울특별시 종로구 새문안로 29 (평동),126.9677500,37.5684083
동숭길입구,서울특별시 종로구 대학로 146 (혜화동),127.0020351,37.5842573
서울대치과병원,서울특별시 종로구 대학로 101 서울대학교 치과병원 신관1층,126.9990168,37.5797151
서대문역,서울특별시 종로구 통일로 134 (평동),126.9662598,37.5667937
숭례문북창,서울특별시 중구 세종대로12길 12 (남대문로4가),126.9769149,37.5616378
을지로4가역,서울특별시 중구 을지로 170 (을지로4가),126.9972820,37.5660776
동대문두타,서울특별시 중구 장충단로 275 (을지로6가),127.0087831,37.5688912
대한상공회의소R,서울특별시 중구 세종대로 39 (남대문로4가) 1층,126.9737753,37.5607137
국립중앙의료원,서울특별시 중구 을지로 251 (을지로6가),127.0062707,37.5665549
동국대,서울특별시 중구 서애로 1길 11,126.9985981,37.5613426
신세계본점5F,서울특별시 중구 소공로 63 (충무로1가),126.9811087,37.5608909
을지로내외빌딩R,서울특별시 중구 을지로 51 (을지로2가),126.9836985,37.5664963
대우재단빌딩,서울특별시 중구 퇴계로 18 (남대문로5가),126.9751735,37.5565630
동대문공원,서울특별시 중구 장충단로 229 (광희동1가),127.0072391,37.5652211
을지로국제빌딩,서울특별시 중구 남대문로 109 (다동),126.9822586,37.5669868
동대입구역,서울특별시 중구 장충단로 166 (장충동1가),127.0061698,37.5596514
신당역사거리,서울특별시 중구 다산로 258 (흥인동),127.0166374,37.5657465
연세세브란스,서울특별시 중구 통일로 10 (남대문로5가),126.9736575,37.5570913
회현역,서울특별시 중구 퇴계로 72 (회현동) 리더스뷰남산,126.9805573,37.5591477
을지로경기빌딩,서울특별시 중구 남대문로10길 9 (삼각동) 경기빌딩,126.9832338,37.5672092
을지로2가,서울특별시 중구 삼일대로 358 (을지로2가),126.9881038,37.5664890
신세계본점6F,서울특별시 중구 퇴계로 77 (충무로1가),126.9807430,37.5603276
서울중앙우체국,서울특별시 중구 소공로 70 (충무로 1가) 서울 중앙 우체국,126.9821154,37.5615629
한국프레스센터,서울특별시 중구 세종대로 124 (태평로1가),126.9778908,37.5674232
명동중앙로,서울특별시 중구 명동길 60 (명동 2가),126.9857504,37.5637789
약수역,서울특별시 중구 다산로 129 (신당동),127.0107473,37.5554327
중구저동,서울특별시 중구 수표로 34 (저동2가),126.9903646,37.5643849
명동길,서울특별시 중구 명동10길 41,126.9858811,37.5620619
서소문로,서울특별시 중구 서소문로 120 (서소문동) 대한빌딩,126.9746764,37.5629139
신당역,"서울특별시 중구 퇴계로 385, 1층 (흥인동)",127.0143796,37.5654070
명동메트로,서울특별시 중구 명동9가길 14 (을지로1가) 메트로호텔,126.9837467,37.5651466
숭례문,"서울특별시 중구 세종대로 17, 와이즈타워 1층 (남대문로5가)",126.9732806,37.5586371
순화동더샵,"서울특별시 중구 칠패로 27, 1층 (순화동)",126.9719947,37.5599339
대한극장,"서울특별시 중구 퇴계로 212 (필동2가) 1,2층",126.9953587,37.5610797
환구단,서울특별시 중구 소공로 112 (소공동),126.9792265,37.5647589
무교동,서울특별시 중구 무교로 21 (무교동) 코오롱빌딩 1층,126.9787595,37.5678575
문화일보,서울특별시 중구 새문안로 22 (충정로1가) 문화일보,126.9686270,37.5670972
태평로,"서울특별시 중구 세종대로 72, 대영빌딩 1층 (태평로2가)",126.9768118,37.5624824
퍼시픽타워,"서울특별시 중구 세종대로9길 41, 퍼시픽타워 1층 (서소문동)",126.9730165,37.5613584
남산단암,"서울특별시 중구 소월로 10, 단암빌딩 (남대문로5가)",126.9754231,37.5585380
황학캐슬,서울특별시 중구 청계천로 400 (황학동) 롯데캐슬베네치아,127.0211246,37.5707646
을지로삼화타워,서울특별시 중구 을지로5길 16 (을지로2가) 1층,126.9849157,37.5669547
소공로,"서울특별시 중구 남대문로7길 19, 삼영빌딩 1층 일부 (소공동)",126.9807789,37.5637733
서소문배재,서울특별시 중구 서소문로 99 (서소문동),126.9721899,37.5628899
을지로한국빌딩,"서울특별시 중구 을지로 50, 1층 (을지로 2가)",126.9833131,37.5656521
KG타워,서울특별시 중구 통일로 92 (순화동) KG타워,126.9692394,37.5635982
시청,"서울특별시 중구 을지로 19, 삼성화재삼성빌딩 1층 (을지로1가)",126.9799748,37.5663080
충무로역,"서울특별시 중구 퇴계로 197, 충무빌딩 1층 (필동 2가)",126.9939069,37.5614333
명동역,"서울특별시 중구 퇴계로 101, 건물 전체 (충무로 1가)",126.9831157,37.5608681
명동입구,서울특별시 중구 남대문로 68-1 (명동2가),126.9822826,37.5632523
무교로,서울특별시 중구 무교로 15 (무교동),126.9789374,37.5672890
청계크리스탈스퀘어,서울특별시 중구 청계천로 106 (수표동),126.9892933,37.5676319
숭례문SG타워,서울특별시 중구 세종대로 14 (남대문로5가),126.9744151,37.5578385
세종대로,서울특별시 중구 세종대로 135-5 (태평로1가),126.9764359,37.5686041
동대문디자인플라자,서울특별시 중구 을지로 281 (을지로7가) 디자인장터,127.0099323,37.5675466
레스케이프호텔R,서울특별시 중구 퇴계로 67 (회현동1가),126.9795418,37.5596664
별다방,서울특별시 중구 퇴계로 100 (회현동2가),126.9829250,37.5602500
포포인츠명동,서울특별시 중구 삼일대로10길 36 (저동2가),126.9894338,37.5655900
명동남산,서울특별시 중구 퇴계로 132 (남산동3가),126.9864812,37.5607536
명일역,서울특별시 강동구 양재대로 1647 (명일동),127.1437829,37.5525606
강동구청DT,서울특별시 강동구 성내로 32 (성내동),127.1238062,37.5291904
강동암사DT,서울특별시 강동구 고덕로 43 (암사동),127.1300150,37.5551043
굽은다리역,"서울특별시 강동구 양재대로 1568 (명일동, 원일타워)",127.1432253,37.5454223
강동역,"서울특별시 강동구 천호대로 1089 (천호동, 강동 헤르셔)",127.1334297,37.5365922
둔촌동,서울특별시 강동구 양재대로 1303 (성내동) 평원빌딩,127.1339673,37.5227722
천호로데오,서울특별시 강동구 천호대로 1037 (천호동),127.1273553,37.5378393
천호이마트,서울특별시 강동구 천호대로 1015-14 (천호동) 이마트별관,127.1252538,37.5389654
길동역,서울특별시 강동구 양재대로 1487 (길동),127.1400800,37.5387188
상일동,"서울특별시 강동구 상일로10길 36, 1~2층 (상일동)",127.1741318,37.5508328
천호역,"서울특별시 강동구 천호대로 1012, 태승빌딩 (성내동)",127.1242277,37.5381091
명일이마트,서울특별시 강동구 동남로75길 5 (명일동) 명일이마트별관주차장,127.1560171,37.5540095
상일동역,"서울특별시 강동구 고덕로 399 (고덕동, 고덕센트럴푸르지오)",127.1701747,37.5577308
천호사거리,서울특별시 강동구 올림픽로 651 (천호동),127.1233821,37.5397472
강일역,"서울특별시 강동구 고덕로 429 (강일동), 1층",127.1735035,37.5575025
올림픽공원북2문,서울특별시 강동구 강동대로 199 (성내동),127.1287114,37.5242312
천호대로길동,서울특별시 강동구 천호대로 1131 거산 유팰리스,127.1372467,37.5347915
신도림,서울특별시 구로구 경인로 610 (신도림동),126.8839722,37.5054332
구로디지털타워,서울특별시 구로구 디지털로32길 30 (구로동),126.8964929,37.4834351
오류동역,서울특별시 구로구 경인로 216 (오류동),126.8448848,37.4961590
구로디지털로,"서울특별시 구로구 디지털로33길 11, 에이스테크노8차 1층 (구로동)",126.8954779,37.4856729
구로에이스,"서울특별시 구로구 디지털로 285, 에이스트윈타워1차 103호 (구로동)",126.8945184,37.4844927
구로하이엔드,"서울특별시 구로구 디지털로26길 5, 에이스하이엔드타워1차 103호 (구로동)",126.8934794,37.4816106
현대디큐브2F,서울특별시 구로구 경인로 662 (신도림동),126.8884274,37.5083236
구로호텔,"서울특별시 구로구 디지털로32길 72, 구로호텔 1층 (구로동)",126.8988477,37.4831795
현대디큐브B2,서울특별시 구로구 경인로 662 (신도림동),126.8884274,37.5083236
구로고척,서울특별시 구로구 경인로 387 (고척동),126.8631425,37.4970869
구로NC,서울특별시 구로구 구로중앙로 152 (구로동) 구로NC,126.8828000,37.5011324
구로오류DT,서울특별시 구로구 서해안로 2233 (오류동),126.8344888,37.4881418
구로구청,"서울특별시 구로구 가마산로 232 (구로동, 스페스큐브), B101호",126.8867901,37.4938088
고척아이파크,"서울특별시 구로구 경인로43길 49 (고척동, 고척아이파크), 1층 D-101호",126.8577440,37.4992011
답십리역,서울특별시 동대문구 천호대로 263 (답십리동),127.0511357,37.5685076
경희대삼거리,서울특별시 동대문구 회기로 141 (회기동),127.0520424,37.5915721
외대정문,서울특별시 동대문구 이문로 93 (이문동),127.0592314,37.5953819
신설동역,서울특별시 동대문구 왕산로 19 (신설동),127.0255333,37.5767234
회기역사거리,서울특별시 동대문구 이문로 37 (회기동),127.0561285,37.5908164
외대,서울특별시 동대문구 휘경로 12-1 (이문동),127.0614142,37.5957344
장한평역,서울특별시 동대문구 장한로 10 (장안동),127.0655112,37.5623559
경희대,서울특별시 동대문구 경희대로 16-1 (회기동),127.0528766,37.5929057
경동1960,서울특별시 동대문구 고산자로36길 3 (제기동),127.0391429,37.5790378
청량리역사,서울특별시 동대문구 왕산로 214 (전농동),127.0511390,37.5841971
서울숲역,서울특별시 성동구 왕십리로 50 (성수동1가) 1층,127.0449128,37.5418864
금호역,서울특별시 성동구 동호로 99 (금호동4가),127.0153658,37.5480373
뚝섬역,서울특별시 성동구 아차산로 42 (성수동1가),127.0490393,37.5464768
황학사거리,"서울특별시 성동구 왕십리로 410 (하왕십리동, 센트라스)",127.0247865,37.5665508
성수역,서울특별시 성동구 성수이로 94 (성수동2가),127.0569704,37.5432346
상왕십리역,서울특별시 성동구 왕십리로 382 (하왕십리동),127.0280199,37.5651103
왕십리역,서울특별시 성동구 왕십리로 326 (도선동),127.0339281,37.5627619
한양대,"서울특별시 성동구 왕십리로 225 (행당동) 1,2층",127.0421324,37.5571645
엔터식스,서울특별시 성동구 왕십리광장로 17 (행당동),127.0384812,37.5614086
성수이마트,서울특별시 성동구 뚝섬로 379 (성수동2가) 이마트 성수점,127.0534928,37.5399360
신금호역,서울특별시 성동구 금호로 158-1 (금호동1가) 1~5층 전체,127.0202130,37.5549766
왕십리역9번출구,서울특별시 성동구 고산자로 234 (행당동),127.0352721,37.5605386
성수,서울특별시 성동구 아차산로 104 (성수동2가),127.0554581,37.5444425
옥수,서울특별시 성동구 독서당로 202 (옥수동),127.0133515,37.5429959
성수낙낙,서울특별시 성동구 광나루로8길 31 (성수동2가) 성수낙낙 1층 101~107호,127.0664373,37.5472098
효창공원앞역,"서울특별시 용산구 백범로 313 (효창동, 용산 롯데캐슬 센터포레)",126.9635260,37.5400414
서울역서부,서울특별시 용산구 만리재로 202 (서계동),126.9684599,37.5549500
이태원역,서울특별시 용산구 이태원로 188 (이태원동),126.9948197,37.5343166
한강진역R,서울특별시 용산구 이태원로 252 (한남동),127.0011334,37.5371022
용산역써밋R,"서울특별시 용산구 한강대로 69 (한강로2가, 용산푸르지오써밋)",126.9651744,37.5273235
이촌,서울특별시 용산구 이촌로 276 (이촌동),126.9772953,37.5186465
신용산역,"서울특별시 용산구 한강대로 95 (한강로2가, 래미안용산)",126.9668857,37.5290927
용산파크타워,"서울특별시 용산구 서빙고로 67 (용산동5가, 파크타워)",126.9710502,37.5245254
남영동,서울특별시 용산구 한강대로 275 (갈월동),126.9722538,37.5428903
한남동R,서울특별시 용산구 독서당로 94 (한남동),127.0109570,37.5347985
서울타워,서울특별시 용산구 남산공원길 105 (용산동2가) YTN서울타워 1층,126.9878822,37.5510548
서울역동자동,서울특별시 용산구 한강대로 372 (동자동),126.9736404,37.5513775
순천향입구,서울특별시 용산구 대사관로 67 (한남동),127.0056648,37.5334289
숙대,서울특별시 용산구 청파로47길 57 (청파동3가),126.9671095,37.5446229
동빙고,서울특별시 용산구 장문로 12 (동빙고동),126.9918133,37.5289753
숙대입구역,서울특별시 용산구 한강대로 291 (갈월동),126.9719310,37.5442138
용산아이파크몰,서울특별시 용산구 한강대로23길 55,126.9647415,37.5297718
동부이촌동,서울특별시 용산구 이촌로 198 (이촌동),126.9690525,37.5210837
숙명여대정문,서울특별시 용산구 청파로47길 100 (청파동2가) 프라임관B1F(로비층),126.9645778,37.5459469
용산해링턴스퀘어,서울특별시 용산구 서빙고로 17 (한강로3가),126.9678526,37.5257665
경리단길,서울특별시 용산구 회나무로 3 (이태원동),126.9874077,37.5385843
서울역사,서울특별시 용산구 한강대로 405 (동자동) 신-101호,126.9717326,37.5548376
용산리첸시아,"서울특별시 용산구 백범로 341 (원효로1가, 리첸시아 용산)",126.9678941,37.5383556
포포인츠서울역,서울특별시 용산구 한강대로 366 (동자동),126.9729133,37.5511247
용산전자랜드,서울특별시 용산구 청파로 74 (한강로3가),126.9596573,37.5327771
상봉,"서울특별시 중랑구 상봉로 131 (상봉동, 상봉 듀오트리스 주상복합)",127.0922132,37.5975129
중랑역,서울특별시 중랑구 망우로30길 3 (상봉동),127.0747710,37.5930848
중랑구청,서울특별시 중랑구 신내로 72,127.0956685,37.6054065
사가정역,서울특별시 중랑구 면목로 310,127.0879930,37.5796409
상봉역,서울특별시 중랑구 망우로 307 (상봉동),127.0864785,37.5969454
묵동,"서울특별시 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층",127.0768804,37.6153331
양원역,서울특별시 중랑구 양원역로10길 3 (망우동),127.1063598,37.6066537
중화역,서울특별시 중랑구 봉화산로 35,127.0783243,37.6018096
남이섬,경기도 가평군 가평읍 북한강변로 1054 북한강변로 1054,127.5252910,37.8066057
소노캄고양,경기도 고양시 일산동구 태극로 18 (장항동),126.7500310,37.6624195
일산애니골DT,경기도 고양시 일산동구 무궁화로 294 (풍동),126.7928519,37.6744083
동국대일산병원,경기도 고양시 일산동구 동국로 27 (식사동),126.8064233,37.6763969
일산풍동DT,경기도 고양시 일산동구 백마로 475 (풍동),126.8007450,37.6622135
백석중앙로,경기도 고양시 일산동구 강송로 33 (백석동),126.7932556,37.6429789
일산식사,경기도 고양시 일산동구 위시티2로11번길 31 (식사동),126.8121710,37.6779410
풍산이마트,경기도 고양시 일산동구 무궁화로 237 (중산동),126.7871254,37.6738502
백석역DT,"경기도 고양시 일산동구 중앙로 1054, 1층 (백석동)",126.7874236,37.6439947
백석,경기도 고양시 일산동구 중앙로 1059 (백석동),126.7861723,37.6439354
라페스타광장,경기도 고양시 일산동구 중앙로1275번길 38-9 (장항동),126.7701729,37.6596958
일산백마,경기도 고양시 일산동구 일산로 237 (마두동),126.7881041,37.6571188
웨스턴돔B,경기도 고양시 일산동구 정발산로 24 (장항동),126.7721369,37.6557939
마두역,경기도 고양시 일산동구 중앙로 1191 (장항동),126.7767206,37.6529471
일산동구청,경기도 고양시 일산동구 정발산로 38 (장항동),126.7731559,37.6567215
고양대로DT,경기도 고양시 일산동구 고양대로 910 (풍동),126.7961214,37.6776888
